id,name,category,rating,url,description
wxf6cc8f02a32a132f,音乐节奏方块大师,Mini Program,,,一款将音乐节奏与打砖块完美结合的动感游戏！跟随热门音乐的节拍，滑动手指击打方块，精准点击获取连击和高分。海量流行歌曲库，多种难度挑战你的反应极限。视觉听觉双重享受，体验节奏大师指尖跳舞、引爆全场的爽快感！
wxeefd3658ccc2b324,音乐节奏模组盒,Mini Program,,,节奏盒子全模组完整版，包括节奏盒子腐败版、节奏盒子腐化版、节奏盒子寄生虫、节奏盒子马桶人、节奏盒子万圣节、节奏盒子圣诞版等等！节奏盒子合集大放送，全阶段可玩！
wx790b89cea3f8aaaa,音乐节奏派对,Mini Program,,,趣味音乐节奏闯关小游戏，罗布乐思跟随节拍踩踏彩色键盘，跟随动感乐曲完成节奏挑战，感受轻松解压的音乐跑酷体验。
wxbc81274a446a3e84,音乐节奏跃动,Mini Program,,,热门音乐节奏闯关！指尖点击音符精准卡点，解锁全网流行金曲
wx7b88969dcc49dc60,音乐节奏跳一跳,Mini Program,,,超好玩的音乐节奏类小游戏~众多精选歌曲，包含从流行到电子音乐等多种风格，并持续更新曲库。一款将音乐节奏与跳跃闯关完美结合的游戏。需要跟随动感音乐的节奏，在恰当的时机点击屏幕，控制小精灵精准卡点。考验节奏感和反应速度
wx9ad7833b061a24a7,音乐节奏跳跃,Mini Program,,,一款正版的3D音乐节奏游戏，跟着音乐节奏跳跃摇摆，感受音乐与速度的碰撞~指尖跳动，炫彩节奏感的游戏，谁是音乐节奏的大师？
wxbc96da0677941466,音乐节拍达人,Mini Program,,,音乐节拍达人，音符从屏幕上方砸下来，你要在它们到达判定线的那一刻点下去。差一毫秒就不是满分，连击一断分数直腰斩。曲库从流行到电音到古典，难度从简单到这真的是人能做到的吗？戴上耳机，世界只剩节奏和你的手指。敢说自己节奏感好的，来满分通关试试。
wxa174999025dc2a0c,音乐跑酷,Mini Program,,,跟随音乐节奏划动手指！
wxa018f76bc4e02dbb,音乐连一连,Mini Program,,,"音乐歌词连连看休闲益智小游戏！聆听旋律歌词，连线对应歌名。猜歌名，歌词连线，实时猜歌对战，听前奏猜歌，猜歌排行榜，带来欢乐音乐体验。音乐达人或小白都能乐在其中，快来挑战听歌识曲,冲击排行榜吧"
wxb25ac232259bc16f,音乐钢琴键大师,Mini Program,,,体验最纯粹的节奏打击感！音符化身为下落的钢琴键，你需要用指尖在准确的时机敲击。游戏拥有出色的触控反馈与判定系统，从“Perfect”到“Miss”，每一次敲击都清晰可感，让你完全沉浸在人键合一的流畅操作中。海量经典与流行钢琴曲等你来演绎
wx64e3c4e9eab5fdfd,音乐链接下载,Mini Program,,,vip音乐， 支持：酷狗音乐｜网易云｜QQ音乐｜抖音｜汽水音乐｜B站｜西瓜｜微视｜快手｜小红书，视频转音频(MV转MP3)。
wxa83ddebf3ebc6b50,音乐音频下载器,Mini Program,,,免费的万能音乐音频下载神器，成功率99%+，下载省心，使用放心。音乐有链接就能下载，能播放就能下载，畅想无损动听音乐
wx5a8a916ce389decc,音唱欢智慧娱乐空间,Mini Program,,,音唱欢，越唱越喜欢
wxda0dca019bf01536,音悦节奏球,Mini Program,,,Amanotes正版授权Tiles Hop，与众不同的音乐弹球游戏。
wxeacd33c85344fb56,音频提取工具,Mini Program,,,免费视频转音频工具，提取音频，音频提取工具，视频音频转换，视频转换为mp3，视频压缩，图片压缩，动图压缩
wx869efb307a326351,韶关市住房公积金管理中心,Mini Program,,,用于韶关市住房公积金管理中心对外提供住房公积金服务。
wx73ebac32a341ac2e,顶上生活,Mini Program,,,艾升快剪联盟，提供全国快剪店分布情况，提供消费者快速查找身边快剪店。
wxc6a9b9f2ddbd0b4d,顶易充汽车充电,Mini Program,,,顶好智慧能源旗下汽车充电小程序
wx423df3c8f9d448f0,顶点财经服务助手,Mini Program,,,顶点财经服务助手
wx01f171c6801a30c7,项美商城,Mini Program,,,项美科技官方商城
wx2c9e3f00e0a491a1,顺丰企业服务,Mini Program,,,顺丰企业服务平台小程序，是顺丰月结客户官方平台，为客户提供批量寄查件、财务对账、企业结算、各种企业数字服务、福利等一站式服务。
wxc21eb29b67351e00,顺丰公益基金会,Mini Program,,,顺丰云公益
wxd4185d00bf7e08ac,顺丰速运+,Mini Program,,,顺丰小程序，提供寄快递、查快递、会员福利等服务。寄内地港澳台、寄国际、寄大件、寄生鲜、校园寄件、网购退货、同城急送、搬家用顺丰！
wx43db6d23db98c87f,顺义发展对象培训考试,Mini Program,,,顺义区发展对象培训考试系统
wx533a3fa0b8346cab,顺天饮品,Mini Program,,,一键订水，送水到家
wx65b8c3eba4faaeca,顺德农商银行消费金融,Mini Program,,,顺德农商银行消费金融小程序，个人消费金融业务掌上一站式体验。
wx50e9776c81087219,顺水漫生活,Mini Program,,,顺水漫生活是一家提供校园自助服务的平台
wx9770fe73a157af4e,顺溜外卖 美食外卖超市跑腿快递,Mini Program,,,-本地生活就找顺溜外卖-附近美食、早午晚餐、下午茶、宵夜、中餐、西餐、家常菜、鲜花蛋糕、甜品饮品、水果、跑腿代购、支付便捷、快捷到家。
wx72d49cc1e3f709f2,顺通学习中心,Mini Program,,,提供在线学习视频课程
wx940b7d54338f6f22,顿角咖啡,Mini Program,,,顿角BreakCorner专注于为政府、企业及高校打造集咖啡饮品和客户衍生品于一体的体现和传播客户文化价值的综合形象咖啡空间。
wx181f0949fa5f7099,预约挂号医院通,Mini Program,,,
wxb749f571f4952f5f,预约挂号网,Mini Program,,,医院预约挂号网是免费挂号网预约平台，挂号通挂号平台提供全国各城市医院挂号，已开通北京医院挂号上海广州天津等挂号官网挂号入口
wxf1c4ffab98f7dc8e,预约挂号通,Mini Program,,,预约挂号网是公益医院挂号网上预约平台上海广州北京大学第一第三第六协和儿童肿瘤人民妇产安定中医301口腔同仁天坛医院多点医生
wxe63d90147bc43bd4,领停停车管理,Mini Program,,,停车场管理
wx4e8c1172fe132106,领克汽车,Mini Program,,,领克汽车官方小程序，可以让你随时了解车型信息、试乘试驾，让购车体验变得更便利。
wx98fc017d12aba01b,领航AI教育,Mini Program,,,领航AI是一款能够帮助学生养成自主学习能力，打造自主学习力的AI智能平台。
wx50ebdf8ec58379e5,领航启学校园中台-家长版,Mini Program,,,为开通校园中台的学校学生家长提供相关校园服务
wxf427d1e6522a1c4a,领食周边购丨0-5元外卖霸王餐,Mini Program,,,外卖霸王餐，领食霸王餐，0-5元外卖霸王餐，快递优惠寄件，特惠电影票，外卖红包天天领；
wxc86cdbdddc531410,领鲜美食集合店,Mini Program,,,美食，饮品，零食，奶粉，保健食品等。
wx6fd8e7a8a7fa04bc,颐铁火车,Mini Program,,,颐铁为您提供火车票团体票预订、改签、退票服务，支持外宾出票，支持计划票申请。
wx9399eff202082584,题材宝股票,Mini Program,,,一款题材库选股神器，七大题材库功能，助您天天选好股！；两大经典指标，把握买卖良机；三大龙头战法，掌握交易模型
wx150f20d21c328c01,题答答丨在线考试答题助手,Mini Program,,,🔥官方推荐：反诈答题，消防考试，知识竞赛，大练兵模拟考试，在线考试，题答答为您轻松解决！
wx4580004d18503e40,题答答丨线上考试答题助手,Mini Program,,,🔥官方推荐:安全生产，普法反诈答题，双创答题，AI答题，知识竞赛，大练兵模拟考试，在线考试，题答答为您轻松解决!
wxc5610758cd929650,题虫辐射安全与防护考试题库,Mini Program,,,辐射安全与防护考试(HJSLY)辐射安全培训、辐射安全考试、辐射安全与防护考核真题、题虫跟我学保您过！
wx7180878678979dc8,风味美食街,Mini Program,,,《风味美食街》是一款模拟餐厅经营的时间管理、美食烹饪游戏。
wx46e48684ac7652b7,风晓天气,Mini Program,,,"中国气象局自研的国内首个天气智能体，集合科普视频解读、语音播报和趣味图文，阴晴雨雪一目了然。语音提问""明天带伞吗""秒回穿衣攻略+出行建议，暴雨台风实时弹窗预警并推送防灾指南。专业数据化身生活管家，真正实现""天气服务在手，刮风下雨不愁""。"
wxf3dddb911eaf2be8,风格转换器丨AI做图修图,Mini Program,,,手办生成、百变小萌宠、萌宠手办、证件照、Q版风格、吉卜力风格、二次元风格、史努比风格、动漫转换、AI绘画
wx9c7f32b0e0c51f94,风潮出行,Mini Program,,,提供景区出行服务
wx5a3d6bccdb2453a1,风行视频,Mini Program,,,风行网旗下，为大众提供最新最热最全的影视剧节目，涵盖电影、电视剧、综艺、少儿动漫等多类资源；海量高品质视频，看你想看。
wx5143cbaa2a9f392e,风速打单电商版,Mini Program,,,风速打单能完美实现客户与分销商之间的订单互联，让您轻松实现微商的电子面单打印。解决各种快递电子面单打印场景需求。
wxaef0a2cfde30c784,飞写小说,Mini Program,,,AI写作，AI小说，AI写大纲，AI写小说，番茄小说、番茄免费小说、盐言故事、有声小说、言情小说、爽文。可以一边读一边写的AI小说，互动小说，玄幻、重生、系统、科幻、宫斗、纯爱、耽美、悬疑小说。
wxe73d71b4ef71f7f5,飞嘀打车司机端北京,Mini Program,,,跑飞嘀，赚更多，提更快！
wxffadb1f4295839f5,飞图医疗,Mini Program,,,飞图医疗小程序是一款用于患者查阅放射检查的报告、胶片、影像等结果的应用
wx62d108f4358d3195,飞塑健身,Mini Program,,,24h共享自助健身
wx1c1b6e46a5b0cbab,飞常准查航班订机票,Mini Program,,,因为专业，更懂飞行。全球航班信息秒级更新，实时追踪飞机轨迹，延误提前知晓。还支持全球机票购买，更多可选维度，专业旅客之选，直营机票更放心。
wx433c6be0c0db6708,飞常准订机票火车票,Mini Program,,,飞常准官方订机票平台，提供机票信息查询服务，以及机票预订功能，航司官方合作服务有保障。
wx1eb2a892f08dade5,飞影跑步优选商城,Mini Program,,,中乔体育跑步优选商城
wx45fa1a9e36055fd3,飞机宠物商品集市,Mini Program,,,一家还可以的宠物店
wx701f04985fa3712f,飞机模拟器射击游戏,Mini Program,,,一款热血空战飞行射击游戏，多种多样的战斗机选择，全景模拟真实飞机大战，逼真炫酷的战斗场景，酣畅淋漓的空中对决！
wxb0d53ab0e98305a7,飞来电商,Mini Program,,,购物电商平台
wxba2a92075321482b,飞猪特价酒店火车票,Mini Program,,,订酒店、特价酒店、酒店预定、优惠酒店、闪购酒店、高星酒店、连锁酒店、民宿、小时房、酒店套餐、特价套餐、多晚连定，火车票查询、火车票预订、出行订高铁票，节日抢票，买特价火车票、打折火车票、火车票盲盒优惠券、上飞猪特价酒店火车票
wx6a96c49f29850eb5,飞猪订酒店机票火车租车门票,Mini Program,,,飞猪旅行提供酒店、机票、火车高铁票、门票、租车、巴士、民宿、签证、汽车票预订查询及景点旅游攻略。抢票开盲盒领优惠、去哪里旅游就上飞猪，携同出行，与您一程
wxdffcafeeda758fb2,飞琪国际象棋,Mini Program,,,国际象棋人工智能学习平台，提供国际象棋在线练习、联网比赛、局面分析、做题闯关等功能，有海量习题供大家练习。
wx98855927f731b96f,飞的香港打车,Mini Program,,,200万人信任5秒搭的士全港最平· 超过8万的士司机加入飞的车队· 飞的「估算车资」功能· 自动侦测 红的/绿的/蓝的 功能
wx3aee3dbb4528c8f0,飞米粒在线心理咨询,Mini Program,,,全国连锁加盟心理品牌飞米粒开发的在线心理咨询师平台，所有咨询师都经严格筛选，提供青少年心理，抑郁焦虑，婚姻家庭，情感恋爱，原生家庭等咨询。首次优惠价体验正规心理咨询，不满意可申请退款。飞米粒心理在全国多个城市拥有线下心理咨询室。
wx43e3e4f21325cc10,飞茄停车,Mini Program,,,飞茄技术专注于静态交通领域的产品研发，目前已形成路内路外一体化管理、运营、分析等一整套平台
wxf44fd35e5f9bb254,飞行食谱,Mini Program,,,飞行食谱
wxdd11862394ab37e7,飞路巴士企业版,Mini Program,,,为企业员工提供从家和公司往返的一站式直达巴士服务
wx94a1a55229c933ac,飞马打车,Mini Program,,,飞马打车
wx6aec8f1c57df8349,飞鸟自习室-圭塘地铁站店,Mini Program,,,飞鸟自习室-圭塘地铁站店
wx611ff5b72bcdfdd7,飞鸟闪聘企业端,Mini Program,,,办公工具
wx56f2fbeca181ce28,食亨餐饮中台,Mini Program,,,助力餐饮“小店大连锁”标准化、规模化扩张
wx72f748615fc0723a,食亨餐饮中台+,Mini Program,,,食亨智慧门店解决方案，轻松打通线上线下交易，实现交易，营销，运营的全链路数字化，为品牌经营赋能
wx023148c551d7433b,食刻美味菜谱,Mini Program,,,食刻美味菜谱是一款实用的美食菜谱应用，为你提供丰富的家常菜、早餐、汤粥、面食、小炒等美食做法，无论是日常三餐，还是周末下厨，都能快速找到喜欢的菜谱，详细展示食材、用量和烹饪步骤，操作清晰易懂，让做饭更加轻松，每天吃什么怎么做，都有更多选择！
